/home/basti/code/dvarapandita/data/jna040_anu:0	[183-190] || anupalabdhirahasyam ||	anupalabDi NC Case=Nom|Number=1|Gender=Fem # ahasya NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna040_anu:58	 [189] gamyamāne svabhāvaśabdo dṛśyaśabdo vā prayujyamānaḥ pratiṣedhyāpekṣayā 'nupalabdhiśabdena vyapadeśayati | tad ekatropalabdhitvaṃ gamyam anyatrānupalabdhitvaṃ | tattvaṃ tv ekam eveti na doṣaḥ |	gam KDP Case=Loc|Number=1|Gender=Masc|Tense=Pres|Voice=Pass|VerbForm=Part # svaBAva NC Case=Cpd # Sabda NC Case=Nom|Number=1|Gender=Masc # dRS KDG Case=Cpd|VerbForm=Ger # Sabda NC Case=Nom|Number=1|Gender=Masc # vA CCD # prayuj KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|Voice=Pass|VerbForm=Part # pratizeDay CGDA VerbForm=Abs # apekzA NC Case=Ins|Number=1|Gender=Fem # na CNG # upalabDi NC Case=Cpd # Sabda NC Case=Ins|Number=1|Gender=Masc # vyapadeSay V Tense=Pres|Mood=Ind|Person=3|Number=Sing # tad PRD Case=Nom|Number=1|Gender=Neut # ekatra CX # upalabDi NC Case=Cpd # tva NCgam KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # anyatra CX # anupalabDi NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # tattva NC Case=Nom|Number=1|Gender=Neut # tu CCD # eka PPX Case=Nom|Number=1|Gender=Neut # eva CEM # iti CQT # na CNG # doza NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna040_anu:59	yadā ca viruddhaḥ pratiyogī dvitīyasya ca (5a6) parokṣasyaiva niṣedhas tadā tasyāpi nāvaśyaṃ pratyakṣam evānupalabdhiḥ kiṃ tv anumānam api | viruddho hi svasattayā parasattām apanayan pratiyogī mataḥ | na ca parokṣo 'pi tathābhavan kena vāryate | niyatasahopalambhe tu pratiyogini pratyakṣayogyasyaiva niṣedha iti tasyāvaśyaṃ pratyakṣāpekṣā | na hy anumīyamāne pradeśe ghaṭo yadi bhaved upalabhyetaiveti sāmarthyaṃ pratyakṣāyogād (5a7) anumānasya cārambhaniyamābhāvād iti kathaṃ niṣedhaḥ |	yadA CSB # ca CCD # viruD PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # pratiyogin JJ Case=Nom|Number=1|Gender=Masc # dvitIya JJ Case=Gen|Number=1|Gender=Neut # ca CCD # parokza JJ Case=Gen|Number=1|Gender=Neut # eva CEM # nizeDa NC Case=Nom|Number=1|Gender=Masc # tadA CAD # tad PRD Case=Gen|Number=1|Gender=Masc # api CX # na CNG # avaSyam CX # pratyakza NC Case=Nom|Number=1|Gender=Neut # eva CEM # anupalabDi NC Case=Nom|Number=1|Gender=Fem # ka PRQ Case=Nom|Number=1|Gender=Neut # tu CCD # anumAna NC Case=Nom|Number=1|Gender=Neut #api CX # viruD PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # hi CX # sva JJ Case=Cpd # sattA NC Case=Ins|Number=1|Gender=Fem # para PPX Case=Cpd # sattA NC Case=Acc|Number=1|Gender=Fem # apanI KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # pratiyogin JJ Case=Nom|Number=1|Gender=Masc # man PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # na CNG # ca CCD # parokza JJ Case=Nom|Number=1|Gender=Masc # api CX # taTA CX # BU V Tense=Impf|Mood=Ind|Person=3|Number=Sing # ka PRQ Case=Ins|Number=1|Gender=Masc # vAray V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Numtu CCD # pratiyogin JJ Case=Loc|Number=1|Gender=Masc # pratyakza JJ Case=Cpd # yogya JJ Case=Gen|Number=1|Gender=Masc # eva CEM # nizeDa NC Case=Loc|Number=1|Gender=Masc # iti CQT # tad PRD Case=Gen|Number=1|Gender=Masc # avaSyam CX # pratyakza JJ Case=Cpd # apekzA NC Case=Nom|Number=1|Gender=Fem # na CNG # hi CX # anumA KDP Case=Loc|Number=1|Gender=Masc|Tense=Pres|Voice=Pass|VerbForm=Part # pradeSa NC Case=Loc|Number=1|Gender=Masc # Gawa NC Case=Nom|Number=1|Gender=Masc # yadi CSB # BU V Tense=Pres|Mood=Opt|Person=3|Number=Sing # upalaB V Tense=Pres|Mood=Opt|Person=3|NumbersAmarTya NC Case=Nom|Number=1|Gender=Neut # pratyakza JJ Case=Cpd # ayoga NC Case=Abl|Number=1|Gender=Masc # anumAna NC Case=Gen|Number=1|Gender=Neut # ca CCD # AramBa NC Case=Cpd # niyama NC Case=Cpd # aBAva NC Case=Abl|Number=1|Gender=Masc # iti CQT # kaTam CX # nizeDa NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna040_anu:60	yady evaṃ vikalpamātrād apratiṣedha iti cet |	yadi CSB # evam CX # vikalpa NC Case=Cpd # mAtra NC Case=Abl|Number=1|Gender=Neut # apratizeDa NC Case=Nom|Number=1|Gender=Masc # iti CQT # ced CX #
/home/basti/code/dvarapandita/data/jna040_anu:61	na tatrāpi vikalpākāre vedyamāne bahir apy abhimatadeśam indriyasāmarthyānapāye 'nubhūyetety ucyate | na tu vikalpanīye bāhye vikalpyamāne dvitīyam api vedyeteti śakyaṃ | vikalpanīye 'pi bāhye vikalpyamāne taddeśam aparam upalabhyetaiveti kiṃ na syāt | na hi (5b1) pratiyogijñānam anyasya dṛśyatāropanibandhanaṃ | api tv abhāvaniścayotpādanimittaṃ sattvavastutvāt | tac ca vikalpasyāpīti ko viśeṣaḥ |	na CNG # tatra CAD # api CX # vikalpa NC Case=Cpd # AkAra NC Case=Loc|Number=1|Gender=Masc # vid KDP Case=Loc|Number=1|Gender=Masc|Tense=Pres|Voice=Pass|VerbForm=Part # bahis CX # api CX # aBiman PPP Case=Cpd|VerbForm=PPP # deSa NC Case=Acc|Number=1|Gender=Masc # indriya NC Case=Cpd # sAmarTya NC Case=Cpd # anapAya NC Case=Loc|Number=1|Gender=Masc # nu CX # BU V Tense=Aor|Mood=Prec|Person=3|Number=Sing # iti CQT # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # na CNG # tu CCD # vikalpanIya JJ Case=Loc|Number=1|Gender=Masc # bAhya JJ Case=Locvikalpay KDP Case=Loc|Number=1|Gender=Neut|Tense=Pres|Voice=Pass|VerbForm=Part # dvitIya JJ Case=Acc|Number=1|Gender=Neut # api CX # vid V Tense=Pres|Mood=Opt|Voice=Pass|Person=3|Number=Sing # iti CQT # Sakya JJ Case=Nom|Number=1|Gender=Neut # vikalpanIya NC Case=Loc|Number=1|Gender=Neut # api CX # bAhya JJ Case=Loc|Number=1|Gender=Neut # vikalpay KDP Case=Loc|Number=1|Gender=Neut|Tense=Pres|Voice=Pass|VerbForm=Part # tad PRD Case=Cpd # deSa NC Case=Acc|Number=1|Gender=Masc # apara PPX Case=Acc|Number=1|Gender=Masc # upalaB CGDA VerbForm=Abs # eva CEM # iti CQT # ka PRQ na CNG # hi CX # pratiyogin JJ Case=Cpd # jQAna NC Case=Nom|Number=1|Gender=Neut # anya PPX Case=Gen|Number=1|Gender=Masc # dRS KDG Case=Cpd|VerbForm=Ger # tAropa NC Case=Cpd # nibanDana NC Case=Nom|Number=1|Gender=Neut # api CX # tu CCD # aBAva NC Case=Cpd # niScaya NC Case=Cpd # utpAda NC Case=Cpd # nimitta NC Case=Nom|Number=1|Gender=Neut # sattva NC Case=Cpd # vastu NC Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Neut # ca CCD # vikalpa NC Case=Gen|Number=1|Gender=Masc # api CX # iti CQT #ka PRQ Case=Nom|Number=1|Gender=Masc # viSeza NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna040_anu:62	atha pratipattranurodhaḥ | ekajñānasaṃsargiṇo 'py anurodhaḥ sādhur iti |	aTa CAD # pratipattra NC Case=Cpd # anuroDa NC Case=Nom|Number=1|Gender=Masc # eka PPX Case=Cpd # jQAna NC Case=Cpd # saMsargin JJ Case=Gen|Number=1|Gender=Masc # api CX # anuroDa NC Case=Nom|Number=1|Gender=Masc # sADu JJ Case=Nom|Number=1|Gender=Masc # iti CQT #
/home/basti/code/dvarapandita/data/jna040_anu:63	naivaṃ jale gandhasyānale rasasyāpi vāyau rūpasyāpi śeṣamātropalabdhau vā abhāvavyavahāramātradarśanāt | tatra vā jñānakāryānupalambhavāde 'nyatrāpi sa eveti kim ekajñānasaṃsargiṇā |	na CNG # evam CX # jala NC Case=Loc|Number=1|Gender=Neut # ganDa NC Case=Gen|Number=1|Gender=Masc # anala NC Case=Loc|Number=1|Gender=Masc # rasa NC Case=Gen|Number=1|Gender=Masc # api CX # vAyu NC Case=Loc|Number=1|Gender=Masc # rUpa NC Case=Gen|Number=1|Gender=Neut # api CX # Seza NC Case=Cpd # mAtra NC Case=Cpd # upalabDi NC Case=Loc|Number=1|Gender=Fem # vA CCD # aBAva NC Case=Cpd # vyavahAra NC Case=Cpd # mAtra NC Case=Cpd # darSana NC Case=Abl|Number=1|Gender=Neut # tatra CAD # vA CCD # jQAna NC Case=Cpd # kArya NC Case=Cpd # anupalamBa NC Case=Cpd # vAda NC Case=Loc|Number=1|Gender=Masc #anyatra CX # api CX # tad PRD Case=Nom|Number=1|Gender=Masc # eva CEM # iti CQT # kim CX # eka PPX Case=Cpd # jQAna NC Case=Cpd # saMsargin JJ Case=Ins|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna040_anu:64	kāryānupalabdhyā samarthasyaiva (5b2) niṣedha iti cet |	kArya NC Case=Cpd # anupalabDi NC Case=Ins|Number=1|Gender=Fem # samarTa JJ Case=Gen|Number=1|Gender=Masc # eva CEM # nizeDa NC Case=Nom|Number=1|Gender=Masc # iti CQT # ced CX #
/home/basti/code/dvarapandita/data/jna040_anu:65	gandhādis tarhi sann api nīrādāv indriyavaiguṇyān nopalambhya iti mahad eva śāstrapariśramaphalaṃ | sa hi vaiguṇyasya kāraṇānupalambhe 'pi yogyādibhir abhibhavaṃ sambhāvayan saṃśete | bhūtale tu tatkṛtābhūtadarśanam indriyapāṭave 'pi sambhāvayan kiṃ na saṃśete | tasmād abhyāsadaśāyāṃ tādavasthyasthityaiva vyavahāraḥ |	ganDa NC Case=Cpd # Adi NC Case=Nom|Number=1|Gender=Masc # tarhi CX # as KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # api CX # nIra NC Case=Cpd # Adi NC Case=Loc|Number=1|Gender=Masc # indriya NC Case=Cpd # vEguNya NC Case=Abl|Number=1|Gender=Neut # na CNG # upalamBa NC Case=Loc|Number=1|Gender=Masc # iti CQT # mahat JJ Case=Nom|Number=1|Gender=Neut # eva CEM # SAstra NC Case=Cpd # pariSrama NC Case=Cpd # Pala NC Case=Nom|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Masc # hi CX # vEguNya NC Case=Gen|Number=1|Gender=Neut # kAraNa NC Case=Cpd # anupalamBa NC Case=Locpi CX # yogya JJ Case=Cpd # Adi NC Case=Ins|Number=3|Gender=Masc # aBiBava NC Case=Acc|Number=1|Gender=Masc # samBAvay KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # saMSI V Tense=Pres|Mood=Ind|Person=3|Number=Sing # BU NC Case=Cpd # tala NC Case=Loc|Number=1|Gender=Masc # tu CCD # tad PRD Case=Cpd # kR PPP Case=Cpd|VerbForm=PPP # aBUta JJ Case=Cpd # darSana NC Case=Acc|Number=1|Gender=Neut # indriya NC Case=Cpd # pAwava NC Case=Loc|Number=1|Gender=Neut # api CX # samBAvay KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # ka PRQ Case=AccaByAsa NC Case=Cpd # daSA NC Case=Loc|Number=1|Gender=Fem # tAdavasTya NC Case=Cpd # sTiti NC Case=Ins|Number=1|Gender=Fem # eva CEM # vyavahAra NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna040_anu:66	nyāyanāthasya tu na vyavahāram anuvṛttya (5b3) paryanuyogo visargo vā kiṃ tv etāvatyām api gatau nāsmallakṣaṇakṣatir iti darśayituṃ prauṭhivaśāt | yathā sarvacittāsarvabodhaniścaye 'pi sa eva sarvajña iti |	nyAyanATa NC Case=Gen|Number=1|Gender=Masc # tu CCD # na CNG # vyavahAra NC Case=Acc|Number=1|Gender=Masc # anuvRtti NC Case=Ins|Number=1|Gender=Fem # paryanuyoga NC Case=Nom|Number=1|Gender=Masc # visarga NC Case=Nom|Number=1|Gender=Masc # vA CCD # ka PRQ Case=Nom|Number=1|Gender=Neut # tu CCD # etAvat JJ Case=Loc|Number=1|Gender=Fem # api CX # gati NC Case=Loc|Number=1|Gender=Fem # na CNG # mad PPR Case=Cpd # lakzaNa NC Case=Cpd # kzati NC Case=Nom|Number=1|Gender=Fem # iti CQT # darSay CGDI VerbForm=Inf #prOWi NC Case=Cpd # vaSa NC Case=Abl|Number=1|Gender=Masc # yaTA CCM # sarva JQ Case=Cpd # citta NC Case=Cpd # asarva JJ Case=Cpd # boDa NC Case=Cpd # niScaya NC Case=Loc|Number=1|Gender=Masc # api CX # tad PRD Case=Nom|Number=1|Gender=Masc # eva CEM # sarvajQa JJ Case=Nom|Number=1|Gender=Masc # iti CQT #
/home/basti/code/dvarapandita/data/jna040_anu:67	vyavahāre ca yathaikajñānasaṃsargiṇaṃ paśyatas tathā 'nyam api pratiyoginam abhāvaniścayo dṛṣṭaḥ sādhāraṇo 'visaṃvādī ceti naikajñānasaṃsargigrahaḥ | vikalpaśaraṇāvasthāyāṃ ca (5b4) tadākārasaṃvedanam evānyaniṣedhasādhanaṃ yuktaṃ | tathaivābhyāsena	vyavahAra NC Case=Loc|Number=1|Gender=Masc # ca CCD # yaTA CCM # eka PPX Case=Cpd # jQAna NC Case=Cpd # saMsargin JJ Case=Acc|Number=1|Gender=Masc # dRS KDP Case=Gen|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # taTA CX # anya PPX Case=Acc|Number=1|Gender=Masc # api CX # pratiyogin JJ Case=Acc|Number=1|Gender=Masc # aBAva NC Case=Cpd # niScaya NC Case=Nom|Number=1|Gender=Masc # dRS PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # sADAraNa JJ Case=Nom|Number=1|Gender=Masc # visaMvAdin JJ Case=Nom|Number=1|Gender=Masc # ca CCD # iti CQT # na CNG # eka PPX Case=Cpd # jQAna NC Case=Cpd # saMsargin JJ Case=Cpd #vikalpa NC Case=Cpd # SaraNa NC Case=Cpd # avasTA NC Case=Loc|Number=1|Gender=Fem # ca CCD # tad PRD Case=Cpd # AkAra NC Case=Cpd # saMvedana NC Case=Nom|Number=1|Gender=Neut # eva CEM # anya PPX Case=Cpd # nizeDa NC Case=Cpd # sADana NC Case=Nom|Number=1|Gender=Neut # yuj PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # taTA CX # eva CEM # aByAsa NC Case=Ins|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna040_anu:68	 [190] pratyakṣasāmarthyadarśanāt | tad evam viruddhasya parokṣasyāpy upalabdhir anumānātmikā 'bhāvam itarasya sādhayati | yathā neha śītaṃ dhūmād ity evaṃ vyāpakaviruddhakāryopalabdhir draṣṭavyā | yathā neha tuṣāraṃ dhūmāt | etac ca saṅkalayya prayogakāle vyākhyānaṃ | vastutas tu (5b5) na śītam agner ity ekaḥ prayogaḥ | tadasiddhiparihārāya tu | asti cāgnir atra dhūmād ity aparaḥ | tathā na tuṣāram agneḥ | vyāpakasya hi viruddho viruddha eva | agniś ca dhūmād iti | śeṣam apy evam ūhyaṃ |	pratyakza JJ Case=Cpd # sAmarTya NC Case=Cpd # darSana NC Case=Abl|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Neut # evam CX # viruD PPP Case=Gen|Number=1|Gender=Neut|VerbForm=PPP # parokza JJ Case=Gen|Number=1|Gender=Neut # api CX # upalabDi NC Case=Nom|Number=1|Gender=Fem # anumAna NC Case=Cpd # Atmaka JJ Case=Nom|Number=1|Gender=Fem # BAva NC Case=Acc|Number=1|Gender=Masc # itara PPX Case=Gen|Number=1|Gender=Neut # sADay V Tense=Pres|Mood=Ind|Person=3|Number=Sing # yaTA CCM # na CNG # iha CAD # SIta JJ Case=Nom|Number=1|Gender=Neut #DUma NC Case=Abl|Number=1|Gender=Masc # iti CQT # evam CX # vyApaka JJ Case=Cpd # viruD PPP Case=Cpd|VerbForm=PPP # kArya NC Case=Cpd # upalabDi NC Case=Nom|Number=1|Gender=Fem # dRS KDG Case=Nom|Number=1|Gender=Fem|VerbForm=Ger # yaTA CCM # na CNG # iha CAD # tuzAra NC Case=Nom|Number=1|Gender=Neut # DUma NC Case=Abl|Number=1|Gender=Masc # etad PRD Case=Nom|Number=1|Gender=Neut # ca CCD # saMkalay CGDA VerbForm=Abs # prayoga NC Case=Cpd # kAla NC Case=Loc|Number=1|Gender=Masc # vyAKyAna NC Case=Nom|Number=1|Gender=Neut #vastutas CX # tu CCD # na CNG # SIta JJ Case=Nom|Number=1|Gender=Neut # agni NC Case=Gen|Number=1|Gender=Masc # iti CQT # eka PPX Case=Nom|Number=1|Gender=Masc # prayoga NC Case=Nom|Number=1|Gender=Masc # tad PRD Case=Cpd # asidDi NC Case=Cpd # parihAra NC Case=Dat|Number=1|Gender=Masc # tu CCD # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # ca CCD # agni NC Case=Nom|Number=1|Gender=Masc # atra CAD # DUma NC Case=Abl|Number=1|Gender=Masc # iti CQT # apara PPX Case=Nom|Number=1|Gender=Masc # taTA CX # na CNG # tuzAra NC Case=Nom|Number=1|Gender=Neut #agni NC Case=Gen|Number=1|Gender=Masc # vyApaka JJ Case=Gen|Number=1|Gender=Masc # hi CX # viruD PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # viruD PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # eva CEM # agni NC Case=Nom|Number=1|Gender=Masc # ca CCD # DUma NC Case=Abl|Number=1|Gender=Masc # iti CQT # Seza NC Case=Nom|Number=1|Gender=Neut # api CX # evam CX # Uh KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger #
/home/basti/code/dvarapandita/data/jna040_anu:69	yadi kāraṇādeḥ svabhāvānupalabdhir anyasya kāraṇādyanupalabdhiḥ paryudāsarūpā | kathaṃ tarhi nirupākhyeṣu | yathā na vaktā vandhyāsutaś (5b6) caitanyābhāvād iti |	yadi CSB # kAraNa NC Case=Cpd # Adi NC Case=Gen|Number=1|Gender=Masc # svaBAva NC Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem # anya PPX Case=Gen|Number=1|Gender=Masc # kAraNa NC Case=Cpd # Adi NC Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem # paryudAsa NC Case=Cpd # rUpa NC Case=Nom|Number=1|Gender=Fem # kaTam CX # tarhi CX # nirupAKya JJ Case=Loc|Number=3|Gender=Neut # yaTA CCM # na CNG # vaktR JJ Case=Nom|Number=1|Gender=Masc # vanDyAsuta NC Case=Nom|Number=1|Gender=Masc #cEtanya NC Case=Cpd # aBAva NC Case=Abl|Number=1|Gender=Masc # iti CQT #
/home/basti/code/dvarapandita/data/jna040_anu:70	tatrāpi buddhipratibhāsasyaiva caitanyaviyuktatvena saṃvedanaṃ vyāpakānupalabdhiparyudāsaḥ | vaktṛtvavyavacchedena ca saṃvedanaṃ | vyāpyābhāvaḥ |	tatra CAD # api CX # budDi NC Case=Cpd # pratiBAsa NC Case=Gen|Number=1|Gender=Masc # eva CEM # cEtanya NC Case=Cpd # viyuj PPP Case=Cpd|VerbForm=PPP # tva NC Case=Ins|Number=1|Gender=Neut # saMvedana NC Case=Nom|Number=1|Gender=Neut # vyApaka JJ Case=Cpd # anupalabDi NC Case=Cpd # paryudAsa NC Case=Nom|Number=1|Gender=Masc # vaktR JJ Case=Cpd # tva NC Case=Cpd # vyavacCeda NC Case=Ins|Number=1|Gender=Masc # ca CCD # saMvedana NC Case=Nom|Number=1|Gender=Neut #vyAp KDG Case=Cpd|VerbForm=Ger # aBAva NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna040_anu:71	svabhāvahetuparyavasitāś ca sarvānupalabdhayo niṣedhasādhanādhyavasāyāc ca bhedena nirdeśa iti na doṣaḥ |	svaBAva NC Case=Cpd # hetu NC Case=Cpd # paryavasA PPP Case=Nom|Number=3|Gender=Masc|VerbForm=PPP # ca CCD # sarva JQ Case=Cpd # anupalabDi NC Case=Nom|Number=3|Gender=Fem # nizeDa NC Case=Cpd # sADana NC Case=Cpd # aDyavasAya NC Case=Abl|Number=1|Gender=Masc # ca CCD # Beda NC Case=Ins|Number=1|Gender=Masc # nirdeSa NC Case=Nom|Number=1|Gender=Masc # iti CQT # na CNG # doza NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna040_anu:72	tathā 'py uktena krameṇa sākṣād eva svabhāvānupalabdhir niṣedha iti katham ācāryapādaiḥ (5b7) paramparayā 'bhidhānād aupacārikaḥ kṛta iti cet |	taTA CX #ced CX #
/home/basti/code/dvarapandita/data/jna040_anu:73	niṣedhyasyaiva yadi dṛśyānupalabdhir niṣeddhrā vivakṣitā tadaupacārikaḥ | yadi tu parasyāpi tadā mukhya iti ko virodha iti	niziD KDG Case=Gen|Number=1|Gender=Masc|VerbForm=Ger # eva CEM # yadi CSB # dRS KDG Case=Cpd|VerbForm=Ger # anupalabDi NC Case=Nom|Number=1|Gender=Fem # nizedDra JJ Case=Nom|Number=1|Gender=Fem # vivakz PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # tadA CAD # OpacArika JJ Case=Nom|Number=1|Gender=Masc # yadi CSB # tu CCD # para PPX Case=Gen|Number=1|Gender=Masc # api CX # tadA CAD # muKya JJ Case=Nom|Number=1|Gender=Masc # iti CQT # ka PRQ Case=Nom|Number=1|Gender=Masc # viroDa NC Case=Nom|Number=1|Gender=Masc # iti CQT #
/home/basti/code/dvarapandita/data/jna040_anu:74	kevalam aupacārikakathane kiṃ prayojanam iti syāt |	kevala JJ Case=Nom|Number=1|Gender=Neut # OpacArika NC Case=Cpd # kaTana NC Case=Loc|Number=1|Gender=Neut # ka PRQ Case=Nom|Number=1|Gender=Neut # prayojana NC Case=Nom|Number=1|Gender=Neut # iti CQT # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna040_anu:75	tatrāpi dṛśyasyaiva niṣedho yathā śakyaḥ syān nānyasya sarvajñavītarāgādeḥ pradhānapuruṣasyeti kāryatas tatrāntarbhāvaḥ | tattvatas tu tasya (6a1) tadanyasya vā yathoktasyānupalabdhiḥ sādhiketi ||	tatra CAD # api CX # dRS KDG Case=Gen|Number=1|Gender=Masc|VerbForm=Ger # eva CEM # nizeDa NC Case=Nom|Number=1|Gender=Masc # yaTA CCM # Sakya JJ Case=Nom|Number=1|Gender=Masc # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # na CNG # anya PPX Case=Gen|Number=1|Gender=Masc # sarvajQa JJ Case=Cpd # vI PPP Case=Cpd|VerbForm=PPP # rAga NC Case=Cpd # Adi NC Case=Gen|Number=1|Gender=Masc # praDAna NC Case=Cpd # puruza NC Case=Gen|Number=1|Gender=Masc # iti CQT # kArya NC Case=Abl|Number=1|Gender=Neut # tatra CAD # antarBAva NC Case=Nom|Number=1|Gender=Masc # tattva NC Case=Abl|Number=1|Gender=Neut #tu CCD # tad PRD Case=Gen|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Neut # anya PPX Case=Gen|Number=1|Gender=Neut # vA CCD # yaTA CCM # vac PPP Case=Gen|Number=1|Gender=Neut|VerbForm=PPP # anupalabDi NC Case=Nom|Number=1|Gender=Fem # sADaka JJ Case=Nom|Number=1|Gender=Fem # iti CQT #
/home/basti/code/dvarapandita/data/jna040_anu:76	 || anupalabdhirahasyaṃ samāptam||	anupalabDi NC Case=Nom|Number=1|Gender=Fem # ahasya NC Case=Nom|Number=1|Gender=Neut # samAp PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP #
